Magnitude,Cleaned,Frequency [1/hour],intraday,overnight,monthly,seasonal
2328952.2855601,0,0.210614034058923,10859728411.3432,0,0,0
5688072.95847324,0,0.210625449453723,10859728411.3432,0,0,0
1075882.07139577,0,0.210636864848523,10859728411.3432,0,0,0
3972806.52770964,0,0.210648280243323,10859728411.3432,0,0,0
2097814.65085452,0,0.210659695638123,10859728411.3432,0,0,0
771572.912769854,0,0.210671111032923,10859728411.3432,0,0,0
2833810.36790939,0,0.210682526427723,10859728411.3432,0,0,0
4501600.56028914,0,0.210693941822522,10859728411.3432,0,0,0
6563037.44548118,0,0.210705357217322,10859728411.3432,0,0,0
4301084.45460539,0,0.210716772612122,10859728411.3432,0,0,0
6313999.78198222,0,0.210728188006922,10859728411.3432,0,0,0
3796195.57374208,0,0.210739603401722,10859728411.3432,0,0,0
1706776.21084271,0,0.210751018796522,10859728411.3432,0,0,0
2772618.48040519,0,0.210762434191322,10859728411.3432,0,0,0
3993657.22781605,0,0.210773849586122,10859728411.3432,0,0,0
3343594.44450644,0,0.210785264980922,10859728411.3432,0,0,0
3738249.61986605,0,0.210796680375722,10859728411.3432,0,0,0
2518760.31681879,0,0.210808095770522,10859728411.3432,0,0,0
4110647.67206353,0,0.210819511165322,10859728411.3432,0,0,0
3997327.61431722,0,0.210830926560122,10859728411.3432,0,0,0
3794169.78658356,0,0.210842341954922,10859728411.3432,0,0,0
2856576.85816856,0,0.210853757349722,10859728411.3432,0,0,0
7830150.43283904,0,0.210865172744522,10859728411.3432,0,0,0
1644757.33997198,0,0.210876588139322,10859728411.3432,0,0,0
2238656.21324837,0,0.210888003534121,10859728411.3432,0,0,0
3460842.18876972,0,0.210899418928921,10859728411.3432,0,0,0
3278583.71750406,0,0.210910834323721,10859728411.3432,0,0,0
3988338.18599354,0,0.210922249718521,10859728411.3432,0,0,0
1650463.09436554,0,0.210933665113321,10859728411.3432,0,0,0
5078692.72853406,0,0.210945080508121,10859728411.3432,0,0,0
5438674.30471858,0,0.210956495902921,10859728411.3432,0,0,0
2608920.6142579,0,0.210967911297721,10859728411.3432,0,0,0
4304700.74801793,0,0.210979326692521,10859728411.3432,0,0,0
5859610.62988735,0,0.210990742087321,10859728411.3432,0,0,0
4479221.04921493,0,0.211002157482121,10859728411.3432,0,0,0
3114221.2004426,0,0.211013572876921,10859728411.3432,0,0,0
5102346.72927781,0,0.211024988271721,10859728411.3432,0,0,0
1359060.40156812,0,0.211036403666521,10859728411.3432,0,0,0
5612987.56515659,0,0.211047819061321,10859728411.3432,0,0,0
2547363.46164197,0,0.211059234456121,10859728411.3432,0,0,0
2807937.11535673,0,0.211070649850921,10859728411.3432,0,0,0
3519875.867662,0,0.21108206524572,10859728411.3432,0,0,0
1265781.24879938,0,0.21109348064052,10859728411.3432,0,0,0
4502209.77915077,0,0.21110489603532,10859728411.3432,0,0,0
4029540.24091836,0,0.21111631143012,10859728411.3432,0,0,0
2188374.82650695,0,0.21112772682492,10859728411.3432,0,0,0
1778392.30655947,0,0.21113914221972,10859728411.3432,0,0,0
9459914.83095825,0,0.21115055761452,10859728411.3432,0,0,0
2287789.5330451,0,0.21116197300932,10859728411.3432,0,0,0
2766724.19814368,0,0.21117338840412,10859728411.3432,0,0,0
3047568.14134818,0,0.21118480379892,10859728411.3432,0,0,0
1696846.27409024,0,0.21119621919372,10859728411.3432,0,0,0
2980603.80340032,0,0.21120763458852,10859728411.3432,0,0,0
788082.742866208,0,0.21121904998332,10859728411.3432,0,0,0
1309650.25921047,0,0.21123046537812,10859728411.3432,0,0,0
5364174.63303325,0,0.21124188077292,10859728411.3432,0,0,0
4728138.36740311,0,0.21125329616772,10859728411.3432,0,0,0
4799607.10434623,0,0.21126471156252,10859728411.3432,0,0,0
3646884.10808763,0,0.211276126957319,10859728411.3432,0,0,0
3174394.21714022,0,0.211287542352119,10859728411.3432,0,0,0
4280031.56741691,0,0.211298957746919,10859728411.3432,0,0,0
3370530.6597639,0,0.211310373141719,10859728411.3432,0,0,0
1887015.80488564,0,0.211321788536519,10859728411.3432,0,0,0
1761227.22284037,0,0.211333203931319,10859728411.3432,0,0,0
2052450.9389234,0,0.211344619326119,10859728411.3432,0,0,0
2422675.43231122,0,0.211356034720919,10859728411.3432,0,0,0
2314877.82069019,0,0.211367450115719,10859728411.3432,0,0,0
6177432.66736474,0,0.211378865510519,10859728411.3432,0,0,0
3470755.84107228,0,0.211390280905319,10859728411.3432,0,0,0
4826779.32702172,0,0.211401696300119,10859728411.3432,0,0,0
4670233.71178322,0,0.211413111694919,10859728411.3432,0,0,0
4547651.87013945,0,0.211424527089719,10859728411.3432,0,0,0
2185898.74487089,0,0.211435942484519,10859728411.3432,0,0,0
3497272.16828281,0,0.211447357879319,10859728411.3432,0,0,0
3710110.34971821,0,0.211458773274119,10859728411.3432,0,0,0
1466468.11563751,0,0.211470188668918,10859728411.3432,0,0,0
637500.660300043,0,0.211481604063718,10859728411.3432,0,0,0
2836408.13315196,0,0.211493019458518,10859728411.3432,0,0,0
5224644.46773905,0,0.211504434853318,10859728411.3432,0,0,0
1602031.08938495,0,0.211515850248118,10859728411.3432,0,0,0
2028759.99335799,0,0.211527265642918,10859728411.3432,0,0,0
6722745.44886775,0,0.211538681037718,10859728411.3432,0,0,0
2278690.36017009,0,0.211550096432518,10859728411.3432,0,0,0
968356.303993668,0,0.211561511827318,10859728411.3432,0,0,0
3670743.88690217,0,0.211572927222118,10859728411.3432,0,0,0
3485303.76095582,0,0.211584342616918,10859728411.3432,0,0,0
4921401.59600927,0,0.211595758011718,10859728411.3432,0,0,0
5929493.43289961,0,0.211607173406518,10859728411.3432,0,0,0
2462153.03352031,0,0.211618588801318,10859728411.3432,0,0,0
3698265.94785279,0,0.211630004196118,10859728411.3432,0,0,0
2496575.15670138,0,0.211641419590918,10859728411.3432,0,0,0
2810159.80106253,0,0.211652834985718,10859728411.3432,0,0,0
6309962.14509876,0,0.211664250380517,10859728411.3432,0,0,0
1012955.05190573,0,0.211675665775317,10859728411.3432,0,0,0
3911508.89074839,0,0.211687081170117,10859728411.3432,0,0,0
3086270.63040111,0,0.211698496564917,10859728411.3432,0,0,0
3630792.90416769,0,0.211709911959717,10859728411.3432,0,0,0
1978177.85370007,0,0.211721327354517,10859728411.3432,0,0,0
4997086.8467389,0,0.211732742749317,10859728411.3432,0,0,0
2767460.98720654,0,0.211744158144117,10859728411.3432,0,0,0
2725921.30830293,0,0.211755573538917,10859728411.3432,0,0,0
3132564.47096666,0,0.211766988933717,10859728411.3432,0,0,0
2214735.0776023,0,0.211778404328517,10859728411.3432,0,0,0
3500503.77668371,0,0.211789819723317,10859728411.3432,0,0,0
2369480.94787276,0,0.211801235118117,10859728411.3432,0,0,0
3165053.11398181,0,0.211812650512917,10859728411.3432,0,0,0
4160593.29825149,0,0.211824065907717,10859728411.3432,0,0,0
1312426.61621569,0,0.211835481302517,10859728411.3432,0,0,0
3992942.64893208,0,0.211846896697317,10859728411.3432,0,0,0
4663552.83935473,0,0.211858312092117,10859728411.3432,0,0,0
2341955.59871349,0,0.211869727486916,10859728411.3432,0,0,0
647591.813282321,0,0.211881142881716,10859728411.3432,0,0,0
1776580.72240642,0,0.211892558276516,10859728411.3432,0,0,0
3399560.07768764,0,0.211903973671316,10859728411.3432,0,0,0
2637754.12498611,0,0.211915389066116,10859728411.3432,0,0,0
908723.992882412,0,0.211926804460916,10859728411.3432,0,0,0
4615388.73247574,0,0.211938219855716,10859728411.3432,0,0,0
3992015.2244606,0,0.211949635250516,10859728411.3432,0,0,0
2719802.76393792,0,0.211961050645316,10859728411.3432,0,0,0
5557307.473218,0,0.211972466040116,10859728411.3432,0,0,0
4211646.8709347,0,0.211983881434916,10859728411.3432,0,0,0
2017056.29886788,0,0.211995296829716,10859728411.3432,0,0,0
3587581.9594757,0,0.212006712224516,10859728411.3432,0,0,0
4986400.30018006,0,0.212018127619316,10859728411.3432,0,0,0
4449310.01658032,0,0.212029543014116,10859728411.3432,0,0,0
1526841.25335604,0,0.212040958408916,10859728411.3432,0,0,0
2043027.63784962,0,0.212052373803716,10859728411.3432,0,0,0
2436661.11217095,0,0.212063789198515,10859728411.3432,0,0,0
3693545.45224111,0,0.212075204593315,10859728411.3432,0,0,0
3549933.19743236,0,0.212086619988115,10859728411.3432,0,0,0
3300204.28681219,0,0.212098035382915,10859728411.3432,0,0,0
3098885.50765191,0,0.212109450777715,10859728411.3432,0,0,0
4368284.88945992,0,0.212120866172515,10859728411.3432,0,0,0
5575985.86600751,0,0.212132281567315,10859728411.3432,0,0,0
2601099.64913447,0,0.212143696962115,10859728411.3432,0,0,0
261989.986987786,0,0.212155112356915,10859728411.3432,0,0,0
4483576.36512528,0,0.212166527751715,10859728411.3432,0,0,0
3821622.89130107,0,0.212177943146515,10859728411.3432,0,0,0
989189.391695968,0,0.212189358541315,10859728411.3432,0,0,0
6300941.57115877,0,0.212200773936115,10859728411.3432,0,0,0
2651015.03778005,0,0.212212189330915,10859728411.3432,0,0,0
2556779.73895949,0,0.212223604725715,10859728411.3432,0,0,0
6404029.04203442,0,0.212235020120515,10859728411.3432,0,0,0
2617742.71588893,0,0.212246435515314,10859728411.3432,0,0,0
7480977.05732671,0,0.212257850910114,10859728411.3432,0,0,0
1671443.94974225,0,0.212269266304914,10859728411.3432,0,0,0
2822629.07981298,0,0.212280681699714,10859728411.3432,0,0,0
6394611.12822219,0,0.212292097094514,10859728411.3432,0,0,0
3151937.95514433,0,0.212303512489314,10859728411.3432,0,0,0
3850369.30865663,0,0.212314927884114,10859728411.3432,0,0,0
2658891.63338291,0,0.212326343278914,10859728411.3432,0,0,0
2697499.14069207,0,0.212337758673714,10859728411.3432,0,0,0
943384.677671277,0,0.212349174068514,10859728411.3432,0,0,0
3076986.39517807,0,0.212360589463314,10859728411.3432,0,0,0
9756577.38405326,0,0.212372004858114,10859728411.3432,0,0,0
1969313.74476422,0,0.212383420252914,10859728411.3432,0,0,0
39386.7141160807,0,0.212394835647714,10859728411.3432,0,0,0
6187658.31128797,0,0.212406251042514,10859728411.3432,0,0,0
2398012.1458011,0,0.212417666437314,10859728411.3432,0,0,0
3014826.88083455,0,0.212429081832114,10859728411.3432,0,0,0
2656730.11903862,0,0.212440497226914,10859728411.3432,0,0,0
971998.526226807,0,0.212451912621713,10859728411.3432,0,0,0
877265.472290177,0,0.212463328016513,10859728411.3432,0,0,0
4863129.7618677,0,0.212474743411313,10859728411.3432,0,0,0
4931331.15748661,0,0.212486158806113,10859728411.3432,0,0,0
1183002.87626938,0,0.212497574200913,10859728411.3432,0,0,0
4095576.55957216,0,0.212508989595713,10859728411.3432,0,0,0
2147102.7564563,0,0.212520404990513,10859728411.3432,0,0,0
1285901.48576663,0,0.212531820385313,10859728411.3432,0,0,0
1965024.16838164,0,0.212543235780113,10859728411.3432,0,0,0
1176753.72015107,0,0.212554651174913,10859728411.3432,0,0,0
425908.821254248,0,0.212566066569713,10859728411.3432,0,0,0
7587852.4223728,0,0.212577481964513,10859728411.3432,0,0,0
1417448.07259279,0,0.212588897359313,10859728411.3432,0,0,0
1994056.75740924,0,0.212600312754113,10859728411.3432,0,0,0
3242438.773076,0,0.212611728148913,10859728411.3432,0,0,0
4864696.31008313,0,0.212623143543713,10859728411.3432,0,0,0
1393326.21432018,0,0.212634558938513,10859728411.3432,0,0,0
810831.650810858,0,0.212645974333312,10859728411.3432,0,0,0
4770117.37877095,0,0.212657389728112,10859728411.3432,0,0,0
4864766.04224993,0,0.212668805122912,10859728411.3432,0,0,0
744135.601083939,0,0.212680220517712,10859728411.3432,0,0,0
4320417.36215078,0,0.212691635912512,10859728411.3432,0,0,0
3416757.0907501,0,0.212703051307312,10859728411.3432,0,0,0
3819829.92759373,0,0.212714466702112,10859728411.3432,0,0,0
2123334.81800133,0,0.212725882096912,10859728411.3432,0,0,0
4842738.43895275,0,0.212737297491712,10859728411.3432,0,0,0
3607767.77623188,0,0.212748712886512,10859728411.3432,0,0,0
3028084.24862406,0,0.212760128281312,10859728411.3432,0,0,0
4753739.2472824,0,0.212771543676112,10859728411.3432,0,0,0
3253556.55230777,0,0.212782959070912,10859728411.3432,0,0,0
2172169.13336007,0,0.212794374465712,10859728411.3432,0,0,0
3854800.18457824,0,0.212805789860512,10859728411.3432,0,0,0
4907081.16863605,0,0.212817205255312,10859728411.3432,0,0,0
2258951.2156251,0,0.212828620650112,10859728411.3432,0,0,0
1178246.73876428,0,0.212840036044911,10859728411.3432,0,0,0
3625883.26612784,0,0.212851451439711,10859728411.3432,0,0,0
3531805.74113867,0,0.212862866834511,10859728411.3432,0,0,0
4539929.45670005,0,0.212874282229311,10859728411.3432,0,0,0
975809.991434127,0,0.212885697624111,10859728411.3432,0,0,0
980657.129825916,0,0.212897113018911,10859728411.3432,0,0,0
2820139.52953283,0,0.212908528413711,10859728411.3432,0,0,0
3370803.42996629,0,0.212919943808511,10859728411.3432,0,0,0
4425408.2206612,0,0.212931359203311,10859728411.3432,0,0,0
3015312.23981553,0,0.212942774598111,10859728411.3432,0,0,0
763692.99156388,0,0.212954189992911,10859728411.3432,0,0,0
448213.162819704,0,0.212965605387711,10859728411.3432,0,0,0
4924457.41915,0,0.212977020782511,10859728411.3432,0,0,0
2519148.16048869,0,0.212988436177311,10859728411.3432,0,0,0
3411944.90202287,0,0.212999851572111,10859728411.3432,0,0,0
3264681.83385266,0,0.213011266966911,10859728411.3432,0,0,0
2950852.68328758,0,0.213022682361711,10859728411.3432,0,0,0
5018247.38635486,0,0.21303409775651,10859728411.3432,0,0,0
1586903.99255975,0,0.21304551315131,10859728411.3432,0,0,0
1472812.34980288,0,0.21305692854611,10859728411.3432,0,0,0
2610270.11989643,0,0.21306834394091,10859728411.3432,0,0,0
1267577.96021666,0,0.21307975933571,10859728411.3432,0,0,0
250565.123450545,0,0.21309117473051,10859728411.3432,0,0,0
1892581.80430874,0,0.21310259012531,10859728411.3432,0,0,0
2016628.88557477,0,0.21311400552011,10859728411.3432,0,0,0
2574915.24292585,0,0.21312542091491,10859728411.3432,0,0,0
2159549.54348121,0,0.21313683630971,10859728411.3432,0,0,0
3407073.43929114,0,0.21314825170451,10859728411.3432,0,0,0
1920660.43861162,0,0.21315966709931,10859728411.3432,0,0,0
2015550.86560269,0,0.21317108249411,10859728411.3432,0,0,0
2948173.51171113,0,0.21318249788891,10859728411.3432,0,0,0
2245859.44675516,0,0.21319391328371,10859728411.3432,0,0,0
1394349.24056262,0,0.21320532867851,10859728411.3432,0,0,0
5528363.81464057,0,0.21321674407331,10859728411.3432,0,0,0
1758951.56543028,0,0.213228159468109,10859728411.3432,0,0,0
5355518.85212635,0,0.213239574862909,10859728411.3432,0,0,0
2409726.89915395,0,0.213250990257709,10859728411.3432,0,0,0
1303982.92959143,0,0.213262405652509,10859728411.3432,0,0,0
5971900.45743741,0,0.213273821047309,10859728411.3432,0,0,0
1603705.69732718,0,0.213285236442109,10859728411.3432,0,0,0
1665607.93562785,0,0.213296651836909,10859728411.3432,0,0,0
2612695.85744771,0,0.213308067231709,10859728411.3432,0,0,0
2039748.03337543,0,0.213319482626509,10859728411.3432,0,0,0
2158937.11048722,0,0.213330898021309,10859728411.3432,0,0,0
3943385.62090439,0,0.213342313416109,10859728411.3432,0,0,0
4691731.06652933,0,0.213353728810909,10859728411.3432,0,0,0
713296.591571409,0,0.213365144205709,10859728411.3432,0,0,0
1866395.67658284,0,0.213376559600509,10859728411.3432,0,0,0
4509938.87979027,0,0.213387974995309,10859728411.3432,0,0,0
4293553.43946301,0,0.213399390390109,10859728411.3432,0,0,0
5154281.43985351,0,0.213410805784909,10859728411.3432,0,0,0
3246893.39559508,0,0.213422221179708,10859728411.3432,0,0,0
3023078.23021222,0,0.213433636574508,10859728411.3432,0,0,0
6830582.43094342,0,0.213445051969308,10859728411.3432,0,0,0
4251629.22109973,0,0.213456467364108,10859728411.3432,0,0,0
4848700.30082219,0,0.213467882758908,10859728411.3432,0,0,0
931224.60363827,0,0.213479298153708,10859728411.3432,0,0,0
4128156.87830155,0,0.213490713548508,10859728411.3432,0,0,0
6089678.62792404,0,0.213502128943308,10859728411.3432,0,0,0
1797284.03733397,0,0.213513544338108,10859728411.3432,0,0,0
2434020.62939306,0,0.213524959732908,10859728411.3432,0,0,0
8293594.62478333,0,0.213536375127708,10859728411.3432,0,0,0
3885447.58671373,0,0.213547790522508,10859728411.3432,0,0,0
1972745.98112267,0,0.213559205917308,10859728411.3432,0,0,0
1128571.65605672,0,0.213570621312108,10859728411.3432,0,0,0
9073947.62133374,0,0.213582036706908,10859728411.3432,0,0,0
5249267.99220427,0,0.213593452101708,10859728411.3432,0,0,0
2222801.77649626,0,0.213604867496508,10859728411.3432,0,0,0
3758004.32712753,0,0.213616282891308,10859728411.3432,0,0,0
1815972.47993726,0,0.213627698286107,10859728411.3432,0,0,0
1324238.63193275,0,0.213639113680907,10859728411.3432,0,0,0
1229654.88533287,0,0.213650529075707,10859728411.3432,0,0,0
3236018.27705279,0,0.213661944470507,10859728411.3432,0,0,0
3079683.3117872,0,0.213673359865307,10859728411.3432,0,0,0
4451657.47946486,0,0.213684775260107,10859728411.3432,0,0,0
4875479.04187188,0,0.213696190654907,10859728411.3432,0,0,0
1412412.81244945,0,0.213707606049707,10859728411.3432,0,0,0
6422123.41960118,0,0.213719021444507,10859728411.3432,0,0,0
1157654.6521439,0,0.213730436839307,10859728411.3432,0,0,0
5334648.25890359,0,0.213741852234107,10859728411.3432,0,0,0
2127295.08713994,0,0.213753267628907,10859728411.3432,0,0,0
1759927.5605156,0,0.213764683023707,10859728411.3432,0,0,0
1242986.09633143,0,0.213776098418507,10859728411.3432,0,0,0
2359590.01108482,0,0.213787513813307,10859728411.3432,0,0,0
3958075.89960997,0,0.213798929208107,10859728411.3432,0,0,0
2084611.64025928,0,0.213810344602907,10859728411.3432,0,0,0
1598956.91837189,0,0.213821759997706,10859728411.3432,0,0,0
6514477.21655371,0,0.213833175392506,10859728411.3432,0,0,0
2986333.80335112,0,0.213844590787306,10859728411.3432,0,0,0
4859832.05825048,0,0.213856006182106,10859728411.3432,0,0,0
3611010.5351968,0,0.213867421576906,10859728411.3432,0,0,0
6301896.04877062,0,0.213878836971706,10859728411.3432,0,0,0
4082117.96708849,0,0.213890252366506,10859728411.3432,0,0,0
1828417.68598133,0,0.213901667761306,10859728411.3432,0,0,0
3220346.81581031,0,0.213913083156106,10859728411.3432,0,0,0
4529038.18422408,0,0.213924498550906,10859728411.3432,0,0,0
3566619.55751181,0,0.213935913945706,10859728411.3432,0,0,0
3139017.75623011,0,0.213947329340506,10859728411.3432,0,0,0
2368053.55269657,0,0.213958744735306,10859728411.3432,0,0,0
692479.472994368,0,0.213970160130106,10859728411.3432,0,0,0
1052941.14630078,0,0.213981575524906,10859728411.3432,0,0,0
2047426.39273539,0,0.213992990919706,10859728411.3432,0,0,0
2681252.40870314,0,0.214004406314506,10859728411.3432,0,0,0
4486081.81090106,0,0.214015821709305,10859728411.3432,0,0,0
1538472.11924797,0,0.214027237104105,10859728411.3432,0,0,0
2971687.43230539,0,0.214038652498905,10859728411.3432,0,0,0
6135256.88812225,0,0.214050067893705,10859728411.3432,0,0,0
2376138.68425121,0,0.214061483288505,10859728411.3432,0,0,0
3489482.87186936,0,0.214072898683305,10859728411.3432,0,0,0
4122342.87817728,0,0.214084314078105,10859728411.3432,0,0,0
3911973.91819079,0,0.214095729472905,10859728411.3432,0,0,0
1343435.91585136,0,0.214107144867705,10859728411.3432,0,0,0
4090386.88258633,0,0.214118560262505,10859728411.3432,0,0,0
6053618.70250459,0,0.214129975657305,10859728411.3432,0,0,0
588940.431358379,0,0.214141391052105,10859728411.3432,0,0,0
2260833.30254725,0,0.214152806446905,10859728411.3432,0,0,0
3042252.45487911,0,0.214164221841705,10859728411.3432,0,0,0
2021134.11849649,0,0.214175637236505,10859728411.3432,0,0,0
6441306.69126943,0,0.214187052631305,10859728411.3432,0,0,0
5224658.05852188,0,0.214198468026105,10859728411.3432,0,0,0
3052318.34384591,0,0.214209883420904,10859728411.3432,0,0,0
1326472.29093347,0,0.214221298815704,10859728411.3432,0,0,0
3607553.86384647,0,0.214232714210504,10859728411.3432,0,0,0
2770751.89717455,0,0.214244129605304,10859728411.3432,0,0,0
3685538.21337337,0,0.214255545000104,10859728411.3432,0,0,0
2642093.81794139,0,0.214266960394904,10859728411.3432,0,0,0
3418655.67551984,0,0.214278375789704,10859728411.3432,0,0,0
5731104.81158185,0,0.214289791184504,10859728411.3432,0,0,0
3856471.97202653,0,0.214301206579304,10859728411.3432,0,0,0
4406563.21114217,0,0.214312621974104,10859728411.3432,0,0,0
2204239.10956903,0,0.214324037368904,10859728411.3432,0,0,0
4228053.31503631,0,0.214335452763704,10859728411.3432,0,0,0
2841385.11072915,0,0.214346868158504,10859728411.3432,0,0,0
1026511.76070894,0,0.214358283553304,10859728411.3432,0,0,0
4907202.26737641,0,0.214369698948104,10859728411.3432,0,0,0
1214169.8729529,0,0.214381114342904,10859728411.3432,0,0,0
3204866.05923029,0,0.214392529737704,10859728411.3432,0,0,0
3632879.32846367,0,0.214403945132503,10859728411.3432,0,0,0
4905188.01916369,0,0.214415360527303,10859728411.3432,0,0,0
3480403.48115906,0,0.214426775922103,10859728411.3432,0,0,0
3755597.84755723,0,0.214438191316903,10859728411.3432,0,0,0
3996350.58746962,0,0.214449606711703,10859728411.3432,0,0,0
2839778.4290309,0,0.214461022106503,10859728411.3432,0,0,0
4360576.5778072,0,0.214472437501303,10859728411.3432,0,0,0
2033538.07389358,0,0.214483852896103,10859728411.3432,0,0,0
4914344.25978991,0,0.214495268290903,10859728411.3432,0,0,0
2577554.4722495,0,0.214506683685703,10859728411.3432,0,0,0
1348196.11910122,0,0.214518099080503,10859728411.3432,0,0,0
3947307.02710279,0,0.214529514475303,10859728411.3432,0,0,0
3032366.95551492,0,0.214540929870103,10859728411.3432,0,0,0
6261099.88265109,0,0.214552345264903,10859728411.3432,0,0,0
1008924.02744252,0,0.214563760659703,10859728411.3432,0,0,0
2946611.12455026,0,0.214575176054503,10859728411.3432,0,0,0
2296446.71229743,0,0.214586591449303,10859728411.3432,0,0,0
4168260.84078778,0,0.214598006844102,10859728411.3432,0,0,0
4174444.04830235,0,0.214609422238902,10859728411.3432,0,0,0
2746654.19434658,0,0.214620837633702,10859728411.3432,0,0,0
4909045.08278837,0,0.214632253028502,10859728411.3432,0,0,0
3598209.6680765,0,0.214643668423302,10859728411.3432,0,0,0
2657977.57720401,0,0.214655083818102,10859728411.3432,0,0,0
2015312.78411236,0,0.214666499212902,10859728411.3432,0,0,0
3746615.9833002,0,0.214677914607702,10859728411.3432,0,0,0
1942666.4732747,0,0.214689330002502,10859728411.3432,0,0,0
3111437.79935893,0,0.214700745397302,10859728411.3432,0,0,0
4968854.6570405,0,0.214712160792102,10859728411.3432,0,0,0
5723840.09360913,0,0.214723576186902,10859728411.3432,0,0,0
2015369.32680201,0,0.214734991581702,10859728411.3432,0,0,0
2279007.31150736,0,0.214746406976502,10859728411.3432,0,0,0
5362421.93800287,0,0.214757822371302,10859728411.3432,0,0,0
4590510.59613472,0,0.214769237766102,10859728411.3432,0,0,0
6068353.02935805,0,0.214780653160902,10859728411.3432,0,0,0
3769281.87877155,0,0.214792068555702,10859728411.3432,0,0,0
1630777.33481487,0,0.214803483950501,10859728411.3432,0,0,0
1810979.37481793,0,0.214814899345301,10859728411.3432,0,0,0
3274047.96979274,0,0.214826314740101,10859728411.3432,0,0,0
1037047.04683148,0,0.214837730134901,10859728411.3432,0,0,0
2391453.36285676,0,0.214849145529701,10859728411.3432,0,0,0
3070336.3672625,0,0.214860560924501,10859728411.3432,0,0,0
2666968.115655,0,0.214871976319301,10859728411.3432,0,0,0
2259922.3453352,0,0.214883391714101,10859728411.3432,0,0,0
468092.75562547,0,0.214894807108901,10859728411.3432,0,0,0
4964576.31689647,0,0.214906222503701,10859728411.3432,0,0,0
2355508.38786391,0,0.214917637898501,10859728411.3432,0,0,0
1659264.84281687,0,0.214929053293301,10859728411.3432,0,0,0
2082077.46022489,0,0.214940468688101,10859728411.3432,0,0,0
5280002.14901501,0,0.214951884082901,10859728411.3432,0,0,0
4127824.02335201,0,0.214963299477701,10859728411.3432,0,0,0
3017176.77442588,0,0.214974714872501,10859728411.3432,0,0,0
2397018.67720344,0,0.2149861302673,10859728411.3432,0,0,0
2363854.88937892,0,0.2149975456621,10859728411.3432,0,0,0
4465631.54457318,0,0.2150089610569,10859728411.3432,0,0,0
991310.687561487,0,0.2150203764517,10859728411.3432,0,0,0
1416727.20937548,0,0.2150317918465,10859728411.3432,0,0,0
2779227.35557227,0,0.2150432072413,10859728411.3432,0,0,0
3549888.71211757,0,0.2150546226361,10859728411.3432,0,0,0
4741479.36782263,0,0.2150660380309,10859728411.3432,0,0,0
3335986.53489485,0,0.2150774534257,10859728411.3432,0,0,0
4501178.08402176,0,0.2150888688205,10859728411.3432,0,0,0
2999215.16216849,0,0.2151002842153,10859728411.3432,0,0,0
1048800.21200632,0,0.2151116996101,10859728411.3432,0,0,0
5789720.06536563,0,0.2151231150049,10859728411.3432,0,0,0
3971976.99127505,0,0.2151345303997,10859728411.3432,0,0,0
2581171.99940902,0,0.2151459457945,10859728411.3432,0,0,0
8151681.61045644,0,0.2151573611893,10859728411.3432,0,0,0
3006936.00231071,0,0.2151687765841,10859728411.3432,0,0,0
3527891.72211961,0,0.215180191978899,10859728411.3432,0,0,0
1237747.9721524,0,0.215191607373699,10859728411.3432,0,0,0
2190828.85360218,0,0.215203022768499,10859728411.3432,0,0,0
2854799.91474152,0,0.215214438163299,10859728411.3432,0,0,0
1363018.25132488,0,0.215225853558099,10859728411.3432,0,0,0
6593392.31454525,0,0.215237268952899,10859728411.3432,0,0,0
3975260.13537084,0,0.215248684347699,10859728411.3432,0,0,0
1737377.4076333,0,0.215260099742499,10859728411.3432,0,0,0
2789604.79409498,0,0.215271515137299,10859728411.3432,0,0,0
2479796.23891703,0,0.215282930532099,10859728411.3432,0,0,0
739150.813899151,0,0.215294345926899,10859728411.3432,0,0,0
5914525.42022043,0,0.215305761321699,10859728411.3432,0,0,0
3174488.21552466,0,0.215317176716499,10859728411.3432,0,0,0
5132137.23500901,0,0.215328592111299,10859728411.3432,0,0,0
4852011.69544904,0,0.215340007506099,10859728411.3432,0,0,0
4078448.92036096,0,0.215351422900899,10859728411.3432,0,0,0
489501.907402009,0,0.215362838295699,10859728411.3432,0,0,0
976307.679639626,0,0.215374253690499,10859728411.3432,0,0,0
5193271.53771681,0,0.215385669085298,10859728411.3432,0,0,0
1402907.52297374,0,0.215397084480098,10859728411.3432,0,0,0
2543128.77997443,0,0.215408499874898,10859728411.3432,0,0,0
4012090.80984961,0,0.215419915269698,10859728411.3432,0,0,0
4098746.6831175,0,0.215431330664498,10859728411.3432,0,0,0
2321441.05791268,0,0.215442746059298,10859728411.3432,0,0,0
576247.632067155,0,0.215454161454098,10859728411.3432,0,0,0
4007789.23837689,0,0.215465576848898,10859728411.3432,0,0,0
1417259.20459113,0,0.215476992243698,10859728411.3432,0,0,0
1998427.68688499,0,0.215488407638498,10859728411.3432,0,0,0
3090239.82406521,0,0.215499823033298,10859728411.3432,0,0,0
3934540.66772072,0,0.215511238428098,10859728411.3432,0,0,0
830792.410895167,0,0.215522653822898,10859728411.3432,0,0,0
4462221.74168887,0,0.215534069217698,10859728411.3432,0,0,0
1638599.48189978,0,0.215545484612498,10859728411.3432,0,0,0
2829879.38975575,0,0.215556900007298,10859728411.3432,0,0,0
2653123.84821149,0,0.215568315402098,10859728411.3432,0,0,0
3296853.14889285,0,0.215579730796897,10859728411.3432,0,0,0
211172.612739908,0,0.215591146191697,10859728411.3432,0,0,0
