longterm,seasonal,monthly,overnight,intraday,Original
0,56.777866258073,0,405.402267051443,21.1678666904837,483.348
0,54.9912465257214,0,364.597972817898,19.4287806563804,439.018
0,52.2100703487414,0,314.211620927082,30.4623087241766,396.884
0,48.1973686727358,0,257.676957992972,50.412673334292,356.287
0,42.9330860867098,0,198.846727866579,75.2101860467108,316.99
0,36.1013274971817,0,141.730113509465,100.630558993354,278.462
0,28.250160889157,0,90.2195178003985,122.066321310445,240.536
0,18.8249215429483,0,47.8253027116687,135.339775745383,201.99
0,8.11269088215125,0,17.4365639418195,137.621745176029,163.171
0,0,0,0,123.831,123.831
0,0,0,0,79.874,79.874
0,0,0,0,33.284,33.284
0,0,0,8.7000734522237,14.2719265477761,22.972
0,0,0,57.8609360044393,6.73006399556084,64.591
0,0,0,122.657608022573,25.4033919774266,148.061
0,0,0,179.435755415672,54.2402445843283,233.676
0,0,0,216.416315375005,83.6446846249945,300.061
0,0,0,251.01735817914,111.50164182086,362.519
0,0,0,310.05927125622,134.55072874378,444.61
0,0,0,328.771958940528,144.397041059472,473.169
0,0,0,317.2532742767,134.391725723299,451.645
0,0,0,304.771036643252,105.431963356748,410.203
0,0,0,297.766067761845,67.9229322381551,365.689
0,0,0,281.053961944032,37.2960380559677,318.35
0,0,0,249.494122334894,22.1858776651056,271.68
0,0,0,205.177823743963,22.1371762560367,227.315
0,0,0,150.848813341198,34.3801866588019,185.229
0,0,0,89.7183468540124,54.9266531459876,144.645
0,0,0,25.6777648297953,79.6792351702046,105.357
0,0,0,0,94.7159999999999,94.716
0,0,0,0,84.4979999999999,84.498
0,0,0,0,73.6579999999998,73.658
0,0,0,0,62.613,62.613
0,0,0,0,50.8739999999999,50.874
0,0,0,0,34.5909999999997,34.591
0,0,0,0,15.8170000000002,15.817
0,0,0,0,7.08300000000017,7.083
0,0,0,14.0177372973752,4.29126270262509,18.309
0,0,0,26.4489169844821,23.3910830155178,49.84
0,0,0,69.2054845326579,52.7775154673423,121.983
0,0,0,147.881019541984,82.7479804580156,230.629
0,0,0,228.176199353473,111.098800646527,339.275
0,0,0,313.395320500361,134.525679499639,447.921
0,0,0,383.727067437408,144.624932562592,528.352
0,8.50081647357013,0,430.547642311548,134.781541214882,573.83
0,38.9870989887677,0,446.859962435117,105.941938576115,591.789
0,42.6976992303307,0,447.984206253368,68.5710945163021,559.253
0,39.469572726877,0,433.843758407987,38.1386688651362,511.452
0,36.2289590104628,0,405.402267051443,23.2947739380934,464.926
0,32.2099800473113,0,364.597972817898,23.556047134791,420.364
0,27.7959469451894,0,314.211620927082,36.0964321277283,378.104
0,22.8114474736738,0,257.676957992972,56.8405945333541,337.329
0,17.3611554664022,0,198.846727866579,81.6051166670185,297.813
0,11.5668314514339,0,141.730113509465,106.150055039101,259.447
0,5.5381884775816,0,90.2195178003985,125.98029372202,221.738
0,0,0,46.1463001952191,137.118699804781,183.265
0,0,0,7.5771337311774,137.023866268823,144.601
0,0,0,0,105.509,105.509
0,0,0,0,61.8889999999999,61.889
0,0,0,0,15.7250000000003,15.725
0,0,0,1.83258485631636,7.6564151436837,9.489
0,0,0,55.4019164403285,0.488083559671533,55.89
0,0,0,128.319765308007,20.344234691993,148.664
0,16.0025079077568,0,190.307248260396,51.0002438318476,257.31
0,34.201467903513,0,249.137478386789,82.6170537096981,365.956
0,55.5729986878747,0,306.254092743903,112.774908568223,474.602
0,87.567006609342,0,357.764688452969,137.916304937689,583.248
0,112.524812638419,0,400.158903541699,149.371283819882,662.055
0,138.181274757348,0,430.547642311548,140.301082931104,709.03
0,155.434635819596,0,446.859962435117,111.495401745288,713.79
0,167.934522419506,0,447.984206253368,73.3722713271264,689.291
0,170.551264388391,0,433.843758407987,41.4639772036224,645.859
0,170.165948460783,0,405.402267051443,24.6027844877739,600.171
0,169.330267106077,0,364.597972817898,22.5707600760252,556.499
0,167.907081248472,0,314.211620927082,32.8672978244461,514.986
0,165.601818337742,0,257.676957992972,51.7412236692858,475.02
0,162.07489317498,0,198.846727866579,75.2963789584406,436.218
0,157.132458377412,0,141.730113509465,99.4844281131234,398.347
0,150.800207111773,0,90.2195178003985,119.888275087828,360.908
0,142.733075024899,0,47.8253027116687,132.466622263433,323.025
0,133.113377072412,0,17.4365639418195,134.492058985769,285.042
0,122.730233663769,0,1.12424381825075,123.12352251798,246.978
0,112.389552761864,0,5.82076609134674E-14,92.888447238136,205.278
0,101.474243501059,0,14.1404478453805,45.5473086535601,161.162
0,99.7595472494823,0,42.5819392019243,13.9375135485935,156.279
0,82.3325419337439,0,83.3862334354697,7.45822463078654,173.177
0,97.4550611974288,0,133.772585326285,27.0353534762858,258.263
0,120.11865418594,0,190.307248260396,56.4830975536645,366.909
0,140.274881501089,0,249.137478386789,86.1426401121225,475.555
0,164.072374286521,0,306.254092743903,113.874532969577,584.201
0,198.609032683987,0,357.764688452969,136.473278863044,692.847
0,196.035144553419,0,400.158903541699,145.625951904882,741.82
0,228.160302887801,0,430.547642311548,134.817054800651,793.525
47.9005713529424,233.525582613643,0,446.859962435117,105.064883598297,833.351
66.1164824202199,233.596655301093,0,447.984206253368,66.9036560253197,814.601
66.5233776150497,233.667678705064,0,433.843758407987,35.8411852718995,769.876
65.0920815411781,233.738652789018,0,405.402267051443,20.5659986183601,724.799
62.6603354568071,233.809577516442,0,364.597972817898,20.6081142088529,681.676
59.3126461753012,233.880452850848,0,314.211620927082,33.1612800467685,640.566
55.1535402381843,233.951278755774,0,257.676957992972,54.1482230130702,600.93
50.3212138368289,234.022055194781,0,198.846727866579,79.3890031018109,562.579
44.7222378423409,234.09278213146,0,141.730113509465,104.619866516734,525.165
38.5480631584792,234.163459529422,0,90.2195178003985,125.3189595117,488.25
31.1530031360365,234.234087352309,0,47.8253027116687,137.446606799986,450.659
22.5919045889291,234.304665563784,0,17.4365639418195,138.390865905468,412.724
13.3336461050436,234.375194127538,0,1.12424381825075,125.501915949168,374.335
3.85887905131577,234.445673007287,0,0,93.5544479413971,331.859
0,228.259171377253,0,14.1404478453805,44.5573807773673,286.957
0,230.908975692149,0,42.5819392019243,11.5740851059268,285.065
13.4188142571731,234.656811180045,0,83.3862334354697,4.16114112731272,335.623
41.6151552331506,234.727090961443,0,133.772585326285,23.3291684791209,433.444
64.1018648197939,234.7973208778,0,190.307248260396,52.8845660420108,542.091
83.6395217130507,234.867500892984,0,249.137478386789,83.0924990071771,650.737
106.51623976867,234.937630970891,0,306.254092743903,111.675036516537,759.383
139.987919943278,235.007711075441,0,357.764688452969,135.268680528312,868.029
160.527794661534,235.077741170582,0,400.158903541699,145.397560626185,941.162
216.862162360991,235.147721220285,0,430.547642311548,135.419474107176,1017.977
266.959085992709,235.217651188549,0,446.859962435117,106.265300383625,1055.302
286.385373628415,235.287531039397,0,447.984206253368,68.4438890788203,1038.101
287.770786224681,235.357360736879,0,433.843758407987,37.4810946304526,994.453
285.914494786187,235.427140245071,0,405.402267051443,22.1290979172986,948.873
283.280384385864,235.496869528074,0,364.597972817898,21.9927732681638,905.368
279.770744787238,235.566548550014,0,314.211620927082,34.3460857356652,863.895
275.481232862517,235.636177275046,0,257.676957992972,55.1636318694654,823.958
270.419278497186,235.705755667347,0,198.846727866579,80.2922379688886,785.264
264.621352224313,235.775283691122,0,141.730113509465,105.451250575101,747.578
258.189150111204,235.844761310602,0,90.2195178003985,126.079570777796,710.333
250.738133837151,235.914188490043,0,47.8253027116687,138.074374961137,672.552
242.221363263852,235.983565193729,0,17.4365639418195,138.770507600599,634.412
233.228371035371,236.052891385967,0,1.12424381825075,125.478493760411,595.884
224.156267343106,236.122167031092,0,5.82076609134674E-14,92.9775656258023,553.256
214.398453983327,236.191392093464,0,14.1404478453805,43.3177060778289,508.048
216.49910559143,236.26056653747,0,42.5819392019243,9.65338866917587,504.995
233.085198733466,236.329690327523,0,83.3862334354697,1.65487750354188,554.456
259.34838907179,236.39876342806,0,133.772585326285,20.4642621738649,649.984
281.858401115146,236.467785803547,0,190.307248260396,49.9965648209122,758.63
301.008717293238,236.536757418475,0,249.137478386789,80.5930469014983,867.276
279.982770624715,236.605678237359,0,306.254092743903,109.983458394023,932.826
278.869606589957,236.674548224744,0,357.764688452969,134.74815673233,1008.057
290.330787941599,236.743367345198,0,400.158903541699,146.276941171503,1073.51
285.981161199964,236.812135563318,0,430.547642311548,137.745060925171,1091.086
301.881335943007,236.880852843723,0,446.859962435117,109.862848778154,1095.485
318.142317008494,236.949519151062,0,447.984206253368,72.9299575870767,1076.006
319.79534001991,237.018134450009,0,433.843758407987,42.2947671220944,1032.952
318.337283022228,237.086698705264,0,405.402267051443,26.6117512210639,987.438
316.629997626533,237.155211881554,0,364.597972817898,25.4748176740153,943.858
314.731642378815,237.223673943631,0,314.211620927082,36.2580627504716,902.425
312.437297427346,237.292084856274,0,257.676957992972,55.1236597234071,862.53
309.393525095564,237.360444584289,0,198.846727866579,78.1853024535674,823.786
305.38943337437,237.428753092507,0,141.730113509465,101.455700023658,786.004
300.295551471709,237.497010345787,0,90.2195178003985,120.664920382106,748.677
293.665445373883,237.565216309012,0,47.8253027116687,131.938035605436,710.994
285.251204177889,237.633370947093,0,17.4365639418195,132.751860933199,673.073
275.623637015263,237.701474224968,0,1.12424381825075,120.431644941518,634.881
265.230127302974,237.7695261076,0,0,89.6523465894259,592.652
253.679438814563,237.83752655998,0,14.1404478453805,42.2365867800767,547.894
253.210059128983,237.905475547123,0,42.5819392019243,11.0345261219691,544.732
267.141036295626,237.973373034073,0,83.3862334354697,5.36335723483159,593.864
293.278198883397,238.041218985899,0,133.772585326285,26.0309968044192,691.123
314.680456415726,238.109013367697,0,190.307248260396,56.672281956182,799.769
327.893789675706,238.17675614459,0,249.137478386789,87.4609757929157,902.669
322.189193649043,238.244447281726,0,306.254092743903,116.083266325328,982.771
332.122377945599,242.509357499708,0,357.764688452969,139.223576101724,1071.62
332.122377945599,275.600221118643,0,403.025708828848,148.49369210691,1159.242
332.122377945599,275.600221118643,0,447.984206253368,150.479194682391,1206.186
332.122377945599,275.600221118643,0,447.984206253368,150.479194682391,1206.186
332.122377945599,275.600221118643,0,447.984206253368,121.761194682391,1177.468
332.122377945599,275.600221118643,0,447.984206253368,77.2691946823907,1132.976
332.122377945599,275.600221118643,0,447.984206253368,31.5151946823908,1087.222
332.122377945599,275.600221118643,0,416.637373051227,19.0390278845306,1043.399
332.122377945599,275.600221118643,0,362.706485671005,31.1559152647542,1001.585
332.122377945599,275.600221118643,0,301.461258959939,52.0281419758196,961.212
332.122377945599,275.600221118643,0,237.174271743797,77.4761291919618,922.373
332.122377945599,275.600221118643,0,173.574574988164,103.163825947594,884.461
332.122377945599,275.600221118643,0,114.870114001564,124.485286934195,847.078
332.122377945599,275.600221118643,0,64.1495588116563,137.275842124102,809.148
332.122377945599,275.600221118643,0,24.554833463076,138.825567472683,771.103
332.122377945599,273.040019497316,0,1.12424381825075,126.384358738834,732.671
332.122377945599,263.330033521185,0,5.82076609134674E-14,94.6855885332163,690.138
332.122377945599,253.185817556285,0,14.1404478453805,45.7143566527356,645.163
332.122377945599,254.763502911265,0,42.5819392019243,12.5741799412124,642.042
332.122377945599,270.596292314562,0,83.3862334354697,4.8690963043698,690.974
332.122377945599,275.600221118643,0,155.262783971085,23.6986169646729,786.684
332.122377945599,275.600221118643,0,234.672427111626,52.9349738241329,895.33
332.122377945599,275.600221118643,0,306.293740561288,82.9186603744701,996.935
332.122377945599,275.600221118643,0,386.463011043632,111.396389892127,1105.582
332.122377945599,275.600221118643,0,447.984206253368,150.479194682391,1206.186
332.122377945599,275.600221118643,0,447.984206253368,150.479194682391,1206.186
332.122377945599,275.600221118643,0,447.984206253368,150.47919468239,1206.186
332.122377945599,275.600221118643,0,447.984206253368,150.47919468239,1206.186
332.122377945599,275.600221118643,0,447.984206253368,128.647194682391,1184.354
332.122377945599,275.600221118643,0,447.984206253368,85.2551946823907,1140.962
332.122377945599,275.600221118643,0,447.984206253368,39.6181946823907,1095.325
332.122377945599,275.600221118643,0,422.426128926104,21.8322720096539,1051.981
332.122377945599,275.600221118643,0,369.045095547605,33.8373053881537,1010.605
332.122377945599,275.600221118643,0,308.724468816319,54.3029321194394,970.75
332.122377945599,275.600221118643,0,245.151021631201,79.1693793045575,932.043
332.122377945599,275.600221118643,0,182.287560860188,104.21784007557,894.228
332.122377945599,275.600221118643,0,124.243882115368,124.950518820391,856.917
332.122377945599,275.600221118643,0,74.0827193444285,137.26768159133,819.073
332.122377945599,275.600221118643,0,34.707588301766,138.489812633993,780.92
332.122377945599,275.600221118643,0,8.53680214665449,125.847598789104,742.107
332.122377945599,272.737292132923,0,0,94.0333299214777,698.893
332.122377945599,261.950990331942,0,14.1404478453805,44.9691838770788,653.183
332.122377945599,261.912617625125,0,42.5819392019243,11.7100652273517,648.327
332.122377945599,275.600221118643,0,84.0086688174582,3.82573211830019,695.557
332.122377945599,275.600221118643,0,156.958632878272,22.4237680574869,787.105
332.122377945599,275.600221118643,0,221.456172647948,51.4122282878106,880.591
332.122377945599,275.600221118643,0,300.309090103562,81.2053108321962,989.237
332.122377945599,275.600221118643,0,380.531233405036,109.629167530722,1097.883
332.122377945599,275.600221118643,0,447.984206253368,150.479194682391,1206.186
332.122377945599,275.600221118643,0,447.984206253368,150.479194682391,1206.186
332.122377945599,275.600221118643,0,447.984206253368,150.47919468239,1206.186
332.122377945599,275.600221118643,0,447.984206253368,129.11219468239,1184.819
332.122377945599,275.600221118643,0,447.984206253368,93.0281946823908,1148.735
332.122377945599,275.600221118643,0,447.984206253368,47.7311946823908,1103.438
332.122377945599,275.600221118643,0,424.343630713786,25.586770221972,1057.653
332.122377945599,275.600221118643,0,380.571070800846,25.6213301349125,1013.915
332.122377945599,275.600221118643,0,326.990771689955,37.6006292458034,972.314
332.122377945599,275.600221118643,0,267.216037617789,57.4943633179693,932.433
332.122377945599,275.600221118643,0,204.813511386639,81.2688895491193,893.805
332.122377945599,275.600221118643,0,143.56358633465,104.809814601108,856.096
332.122377945599,272.637368453532,0,90.2195178003985,123.809735800471,818.789
332.122377945599,266.711039721065,0,47.8253027116687,134.404279621667,781.063
332.122377945599,259.270028870817,0,17.4365639418195,134.177029241765,743.006
332.122377945599,250.785561316221,0,1.12424381825075,120.591816919929,704.624
330.937085407364,242.531956204735,0,5.82076609134674E-14,88.5219583879013,661.991
320.017415581278,242.596163408385,0,14.1404478453805,39.9689731649566,616.723
311.743865422514,242.660316698671,0,42.5819392019243,7.96387867689072,604.95
322.430507782215,242.724416042588,0,83.3862334354697,1.92984273972758,650.471
332.122377945599,254.990320308917,0,133.772585326285,22.7387164191985,743.624
332.122377945599,275.600221118643,0,190.558834718315,53.9885662174436,852.27
332.122377945599,275.600221118643,0,267.422424385064,85.7709765506946,960.916
332.122377945599,275.600221118643,0,346.230849451283,115.608551484475,1069.562
332.122377945599,275.600221118643,0,430.469687429411,140.015713506347,1178.208
332.122377945599,275.600221118643,0,447.984206253368,150.47919468239,1206.186
332.122377945599,275.600221118643,0,447.984206253368,150.479194682391,1206.186
332.122377945599,275.600221118643,0,447.984206253368,148.335194682391,1204.042
332.122377945599,275.600221118643,0,447.984206253368,117.062194682391,1172.769
332.122377945599,275.600221118643,0,447.984206253368,71.7791946823908,1127.486
332.122377945599,275.600221118643,0,447.984206253368,25.7101946823908,1081.417
332.122377945599,275.600221118643,0,409.899356118178,19.7180448175809,1037.34
332.122377945599,275.600221118643,0,356.812259762333,30.7341411734262,995.269
332.122377945599,275.600221118643,0,296.444646446016,50.6167544897426,954.784
332.122377945599,275.600221118643,0,232.56799312128,75.3384078144779,915.629
332.122377945599,275.600221118643,0,169.16212702317,100.643273912589,877.528
332.122377945599,275.600221118643,0,110.282054341105,121.973346594653,839.978
332.122377945599,275.600221118643,0,59.3833273440715,135.125073591686,802.231
332.122377945599,275.600221118643,0,19.4001798883282,137.32222104743,764.445
332.122377945599,267.8079561814,0,1.12424381825075,125.68442205475,726.739
332.122377945599,258.471662495681,0,0,94.8239595587207,685.418
332.122377945599,248.82279426377,0,14.1404478453805,46.5843799452505,641.67
332.122377945599,245.908800746363,0,42.5819392019243,13.9798821061142,634.593
332.122377945599,257.166423164518,0,83.3862334354697,6.5399654544138,679.215
332.122377945599,265.848125403887,0,133.772585326285,25.3639113242288,757.107
332.122377945599,275.600221118643,0,203.686309735297,54.3440912004612,865.753
332.122377945599,275.600221118643,0,270.798763967305,83.9046369684539,962.426
332.122377945599,275.600221118643,0,317.920837169127,111.871563766632,1037.515
332.122377945599,275.600221118643,0,401.992358961119,135.00704197464,1144.722
332.122377945599,275.600221118643,0,447.984206253368,150.479194682391,1206.186
332.122377945599,275.600221118643,0,447.984206253368,150.479194682391,1206.186
332.122377945599,275.600221118643,0,447.984206253368,150.479194682391,1206.186
332.122377945599,275.600221118643,0,447.984206253368,137.158194682391,1192.865
332.122377945599,275.600221118643,0,447.984206253368,94.4931946823911,1150.2
332.122377945599,275.600221118643,0,447.984206253368,49.1281946823909,1104.835
332.122377945599,275.600221118643,0,431.696233584798,21.81616735096,1061.235
332.122377945599,275.600221118643,0,378.08368149545,33.9457194403088,1019.752
332.122377945599,275.600221118643,0,317.554413868091,54.4139870676677,979.691
332.122377945599,275.600221118643,0,254.200929404299,79.1734715314589,941.097
332.122377945599,275.600221118643,0,191.672203240902,104.022197694857,903.417
332.122377945599,275.600221118643,0,134.136830157761,124.530570777997,866.39
332.122377945599,275.600221118643,0,84.6372115767158,136.653189359043,829.013
332.122377945599,275.600221118643,0,46.0619438709315,137.789457064827,791.574
332.122377945599,275.600221118643,0,21.4403572083624,125.205043727396,754.368
332.122377945599,275.600221118643,0,12.0807361692783,93.6246647664801,713.428
332.122377945599,275.600221118643,0,17.3052879274788,44.9401130082799,669.968
332.122377945599,275.600221118643,0,48.3733604012461,12.1670405345123,668.263
332.122377945599,275.600221118643,0,106.369432591915,4.78096834384379,718.873
332.122377945599,275.600221118643,0,185.407733698934,23.8076672368245,816.938
332.122377945599,275.600221118643,0,264.811927776197,53.0494731595616,925.584
332.122377945599,275.600221118643,0,343.645496529717,82.8629044060418,1034.231
332.122377945599,275.600221118643,0,424.1284492656,111.025951670158,1142.877
332.122377945599,275.600221118643,0,447.984206253368,150.47919468239,1206.186
332.122377945599,275.600221118643,0,447.984206253368,150.47919468239,1206.186
332.122377945599,275.600221118643,0,447.984206253368,150.47919468239,1206.186
332.122377945599,275.600221118643,0,447.984206253368,150.479194682391,1206.186
332.122377945599,275.600221118643,0,447.984206253368,121.094194682391,1176.801
332.122377945599,275.600221118643,0,447.984206253368,75.9561946823909,1131.663
332.122377945599,275.600221118643,0,447.984206253368,29.9821946823902,1085.689
332.122377945599,275.600221118643,0,410.348623982064,23.4797769536944,1041.551
332.122377945599,275.600221118643,0,355.620090546472,36.1803103892862,999.523
332.122377945599,275.600221118643,0,294.269039157967,57.047361777791,959.039
332.122377945599,275.600221118643,0,230.299936697708,81.9234642380504,919.946
332.122377945599,275.600221118643,0,167.514377225882,106.517023709877,881.754
332.122377945599,275.600221118643,0,110.172474695832,126.369926239927,844.265
332.122377945599,275.600221118643,0,61.1991100574702,137.465290878289,806.387
332.122377945599,275.600221118643,0,23.5152189168008,137.310182018958,768.548
332.122377945599,274.069265251493,0,1.12424381825075,123.329112984658,730.645
332.122377945599,266.383544287574,0,0,90.4540777668275,688.96
332.122377945599,257.718906073902,0,14.1404478453805,40.7832681351182,644.765
332.122377945599,258.453151346752,0,42.5819392019243,7.52153150572535,640.679
332.122377945599,272.616277913427,0,83.3862334354697,0.26411070550482,688.389
332.122377945599,275.600221118643,0,152.504705517491,20.0796954182676,780.307
332.122377945599,275.600221118643,0,216.259979883264,50.704421052494,874.687
332.122377945599,275.600221118643,0,293.270052536228,82.3403483995306,983.333
332.122377945599,275.600221118643,0,371.734078120373,112.522322815385,1091.979
332.122377945599,275.600221118643,0,447.984206253368,144.918194682391,1200.625
332.122377945599,275.600221118643,0,447.984206253368,150.479194682391,1206.186
332.122377945599,275.600221118643,0,447.984206253368,150.479194682391,1206.186
332.122377945599,275.600221118643,0,447.984206253368,150.479194682391,1206.186
332.122377945599,275.600221118643,0,447.984206253368,127.967194682391,1183.674
332.122377945599,275.600221118643,0,447.984206253368,83.421194682391,1139.128
332.122377945599,275.600221118643,0,447.984206253368,37.6031946823913,1093.31
332.122377945599,275.600221118643,0,418.830684623634,22.8157163121243,1049.369
332.122377945599,275.600221118643,0,366.379841658109,33.1335592776499,1007.236
332.122377945599,275.600221118643,0,306.973406732639,51.9849942031193,966.681
332.122377945599,275.600221118643,0,244.263580386438,75.5158205493198,927.502
332.122377945599,275.600221118643,0,182.007020253057,99.6363806827013,889.366
332.122377945599,275.600221118643,0,124.089006301711,119.975394634048,851.787
332.122377945599,275.600221118643,0,73.8209558386321,132.454445097126,813.998
332.122377945599,275.600221118643,0,33.787961136842,134.396439798917,775.907
332.122377945599,275.600221118643,0,7.11142836631302,122.926972569445,737.761
332.122377945599,270.722132354745,0,5.82076609134674E-14,92.6264896996566,695.471
332.122377945599,259.166542091677,0,14.1404478453805,45.2226321173447,650.652
332.122377945599,256.439684138317,0,42.5819392019243,13.6039987141598,644.748
332.122377945599,268.17021131415,0,83.3862334354697,7.13217730478193,690.811
332.122377945599,275.600221118643,0,148.287189184947,26.7772117508116,782.787
332.122377945599,275.600221118643,0,227.403772661479,56.3066282742792,891.433
332.122377945599,275.600221118643,0,306.260338765044,86.0960621707149,1000.079
332.122377945599,275.600221118643,0,387.052312963819,113.950087971939,1108.725
332.122377945599,275.600221118643,0,447.984206253368,148.235194682391,1203.942
332.122377945599,275.600221118643,0,447.984206253368,150.479194682391,1206.186
332.122377945599,275.600221118643,0,447.984206253368,150.47919468239,1206.186
332.122377945599,275.600221118643,0,447.984206253368,127.994194682391,1183.701
332.122377945599,275.600221118643,0,447.984206253368,89.4191946823909,1145.126
332.122377945599,275.600221118643,0,447.984206253368,43.4761946823905,1099.183
332.122377945599,275.600221118643,0,424.409626502648,20.7847744331105,1052.917
332.122377945599,275.600221118643,0,380.211856394863,20.6625445408958,1008.597
332.122377945599,275.600221118643,0,325.648526846167,33.0598740895917,966.431
332.122377945599,275.600221118643,0,264.189021206839,53.8773797289197,925.789
332.122377945599,275.600221118643,0,199.690445865541,78.9999550702177,886.413
332.122377945599,270.002309406707,0,141.730113509465,104.13819913823,847.993
332.122377945599,262.964947736281,0,90.2195178003985,124.826156517722,810.133
332.122377945599,255.118446746314,0,47.8253027116687,136.984872596419,772.051
328.379667283079,249.727648804336,0,17.4365639418195,138.042119970766,733.586
318.39355943362,249.785273937841,0,1.12424381825075,125.291922810288,694.595
307.724300057952,249.842841459473,0,0,93.5338584825744,651.101
296.218504223735,249.900351339616,0,14.1404478453805,44.7096965912683,604.969
294.820731564421,249.957803548683,0,42.5819392019243,11.9025256849715,599.263
308.444667283258,250.015198057118,0,83.3862334354697,4.60290122415431,646.449
332.122377945599,251.155176830497,0,133.772585326285,23.848859897619,740.899
332.122377945599,273.721699495864,0,190.307248260396,53.3936742981425,849.545
332.122377945599,275.600221118643,0,266.921800277807,83.5466006579511,958.191
332.122377945599,275.600221118643,0,347.120050557515,111.994350378244,1066.837
332.122377945599,275.600221118643,0,432.327158826253,135.434242109506,1175.484
332.122377945599,275.600221118643,0,447.984206253368,150.479194682391,1206.186
332.122377945599,275.600221118643,0,447.984206253368,150.479194682391,1206.186
332.122377945599,275.600221118643,0,447.984206253368,134.945194682391,1190.652
332.122377945599,275.600221118643,0,447.984206253368,88.0061946823906,1143.713
332.122377945599,275.600221118643,0,447.984206253368,40.9171946823906,1096.624
332.122377945599,275.600221118643,0,420.85054047046,21.6568604652988,1050.23
332.122377945599,275.600221118643,0,376.623795329364,21.5906056063945,1005.937
332.122377945599,275.600221118643,0,321.924304326673,34.0840966090856,963.731
332.122377945599,275.600221118643,0,260.180134924261,55.0492660114973,922.952
332.122377945599,272.243508012638,0,198.846727866579,80.3563861751845,883.569
332.122377945599,265.714022924603,0,141.730113509465,105.658485620334,845.225
332.122377945599,258.745811931116,0,90.2195178003985,126.420292322887,807.508
331.996143254939,251.038398883953,0,47.8253027116687,138.480155149439,769.34
323.162331227188,251.09469150414,0,17.4365639418195,139.210413326852,730.904
314.361359670449,251.150925838812,0,1.12424381825075,125.876470672489,692.513
305.456744482792,251.207101859037,0,5.82076609134674E-14,93.3091536581717,649.973
296.165779323284,251.263219535916,0,14.1404478453805,43.5255532954196,605.095
292.536884410223,251.319278840579,0,42.5819392019243,9.74089754727454,596.179
287.584177665954,251.375279744184,0,83.3862334354697,1.59730915439241,623.943
256.018191569761,251.431222217923,0,133.772585326285,20.2980008860303,661.52
274.188813626756,251.487106233014,0,190.307248260396,49.7258318798337,765.709
282.260565170529,251.542931760709,0,249.137478386789,80.2760246819738,863.217
278.233413120458,251.598698772286,0,306.254092743903,109.636795363353,945.723
232.364239895761,251.654407239055,0,357.764688452969,134.432664412215,976.216
176.756353972509,251.710057132358,0,400.158903541699,146.002685353434,974.628
134.825627885873,251.765648423564,0,430.547642311548,137.559081379014,954.698
107.195240321363,251.821181084074,0,446.859962435117,109.756616159445,915.633
99.2391033922492,251.876655085319,0,447.984206253368,72.9300352690644,872.03
97.6305018749147,251.932070398759,0,433.843758407987,42.3726693183389,825.779
95.3434876194969,251.987426995885,0,405.402267051443,26.7768183331744,779.51
92.878080248202,252.04272484822,0,364.597972817898,25.6852220856806,735.204
90.2700027423893,252.097963927313,0,314.211620927082,36.5144124032149,693.094
87.2541643949348,252.153144204748,0,257.676957992972,55.3797334073456,652.464
83.8277390810789,252.208265652135,0,198.846727866579,78.4412674002067,613.324
79.5316458141379,252.263328241118,0,141.730113509465,101.66791243528,575.193
74.0615834814339,252.318331943368,0,90.2195178003985,120.8385667748,537.438
67.0322187457434,252.373276730588,0,47.8253027116687,132.036201811999,499.267
58.3072488575052,252.428162574513,0,17.4365639418195,132.788024626163,460.96
48.6543042685217,252.482989446904,0,1.12424381825075,120.378462466324,422.64
38.1459714852902,252.537757319555,0,0,89.5342711951544,380.218
26.4937453568259,252.592466164292,0,14.1404478453805,42.0383406335012,335.265
24.1164869878045,252.647115952968,0,42.5819392019243,10.7934578573031,330.139
29.5671363837036,252.701706657468,0,83.3862334354697,5.07692352335845,370.732
51.5931286474038,252.756238249708,0,133.772585326285,25.7480477766024,463.87
72.9992131153496,252.810710701633,0,190.307248260396,56.3988279226216,572.516
87.3834014244574,252.86512398522,0,249.137478386789,87.2499962035342,676.636
69.4735499843666,252.919478072474,0,306.254092743903,115.938879199257,744.586
77.9894193321234,252.973772935433,0,357.764688452969,139.190119279475,827.918
125.923418224945,253.028008546164,0,400.158903541699,148.559669687191,927.67
178.004761659081,253.082184876766,0,430.547642311548,137.580411152604,999.215
206.234612665278,253.136301899367,0,446.859962435117,107.264123000239,1013.495
210.103171855837,253.190359586125,0,447.984206253368,68.3052623046711,979.583
209.325763583449,253.24435790923,0,433.843758407987,36.2871200993335,932.701
207.520577417284,253.298296840903,0,405.402267051443,20.0998586903697,886.321
204.635652912434,253.352176353393,0,364.597972817898,19.3451979162749,841.931
200.648036967233,253.405996418982,0,314.211620927082,31.3733456867021,799.639
195.700707536354,253.459757009983,0,257.676957992972,52.1015774606911,758.939
189.729592906327,253.513458098736,0,198.846727866579,77.4122211283578,719.502
182.833937253594,253.567099657615,0,141.730113509465,102.940849579327,681.072
175.266157290264,253.620681659023,0,90.2195178003985,124.147643250314,643.254
166.663851673547,253.674204075396,0,47.8253027116687,136.838641539388,605.002
157.05066074615,253.727666879197,0,17.4365639418195,138.364108432834,566.579
147.028764439923,253.781070042922,0,1.12424381825075,125.933921698904,527.868
136.720872484979,253.834413539098,0,5.82076609134674E-14,94.3277139759236,484.883
